Karmn,Name,RA_J2000,DE_J2000,Ref01,muRA_masa-1,muDE_masa-1,Ref07,pi_mas,Ref08,Vr_kms-1,Ref10,BP_mag,Ref25,RP_mag,Ref32,Gaia_id
J21378+530,Ross 199,21:37:50.21,+53:04:49.0,DR3,312.634279156308,52.7438851696404,DR3,32.1346717498284,DR3,-43.0,Giz02,10.8256,DR3,8.97,UCAC4,2173372856181790208
J21380+277,BD+27  4120A,21:38:00.39,+27:43:25.4,DR3,480.925066322573,-62.7945302371726,DR3,76.2615309761491,DR3,-14.764,DR3,10.1482,DR3,8.1322,UCAC4,1800808220175220480
J21399+276,LP 342-008,21:39:54.36,+27:36:43.3,DR3,277.365583128817,-219.247900264494,DR3,42.8020929741226,DR3,21.604,DR3,11.8431,DR3,9.5984,UCAC4,1800750014779745152
J21402+370,LP 286-001,21:40:12.79,+37:03:28.9,DR3,-390.233946431198,-297.577136583659,DR3,36.0286547058962,DR3,-34.804,DR3,11.6622,DR3,9.7126,UCAC4,1952680497148998144
J21419+276,G 188-019,21:41:58.38,+27:41:15.0,DR3,-292.039796388446,-53.8394097741303,DR2,40.4096085242213,DR2,5.438,DR3,14.2663,DR3,11.4798,UCAC4,1800587802453920640
J21421-121,Ross 206,21:42:07.47,-12:09:48.3,DR3,106.081809433825,-684.800313750937,DR3,31.2209967406848,DR3,-8.738,DR3,12.9372,DR3,10.4738,APASS9,6844519325638029184
J21441+170N,G 126-030,21:44:07.98,+17:04:37.3,DR3,245.379293925003,1.41906370663772,DR3,58.6052200045517,DR3,-4.749,DR3,15.1855,DR3,11.9857,UCAC4,1773497412196823680
J21441+170S,G 126-031,21:44:09.03,+17:03:35.0,DR3,252.058098708507,3.0905940045475,DR3,58.5847693112352,DR3,-3.773,DR3,13.925,DR3,11.054,UCAC4,1773485214494929536
J21442+066,G 93-033,21:44:12.99,+06:38:29.3,DR3,-324.092278676946,-166.471025214126,DR3,48.6248472139632,DR3,29.469,DR3,12.3347,DR3,9.8424,UCAC4,2700417192226894976
J21449+442,BD+43 4035,21:44:53.99,+44:17:08.9,DR3,-140.599594497841,-655.396456972369,DR3,43.6404129261625,DR3,-28.345,DR3,11.6356,DR3,9.4575,UCAC4,1973094614149871872
J21450+198,G 126-32B,21:45:04.92,+19:53:35.5,DR3,-18.9726136491346,-239.987269109214,DR3,26.8179843935023,DR3,-8.198,DR3,12.0853,DR3,9.9752,UCAC4,1792460830975653248
J21450-057,Wolf 937,21:45:00.78,-05:47:13.3,DR3,-169.767831012612,-435.501995683006,DR3,59.8368619019302,DR3,23.67,DR3,13.1298,DR3,10.574,UCAC4,2668249051115631232
J21454-059,Wolf 939,21:45:24.89,-05:54:06.0,DR3,-139.466883317441,-343.975781374772,DR3,40.1290224479797,DR3,-53.393,DR3,13.8599,DR3,11.1991,UCAC4,2668056572156599040
J21463+382,LSPM J2146+3813,21:46:22.07,+38:13:05.0,DR3,161.453676448959,-119.739402309035,DR3,141.894605738559,DR3,-82.911,DR3,12.4178,DR3,9.6037,UCAC4,1952802469918554368
J21466+668,G 264-012,21:46:40.24,+66:48:10.6,DR3,392.469147706107,206.812157510287,DR3,62.5534423418969,DR3,-9.212,DR3,13.338,DR3,10.5294,UCAC4,2222540228723911168
J21466-001,Wolf 940,21:46:40.42,-00:10:23.8,DR3,769.365885600274,-505.681987538891,DR3,80.7378828785004,DR3,-28.386,DR3,12.9129,DR3,10.0832,SDSS9,2681122098893985408
J21469+466,Wolf 944,21:46:56.24,+46:38:06.2,DR3,278.745910670002,-5.60043050703944,DR3,58.3485895887183,DR3,-5.971,DR3,13.695,DR3,10.8464,PS1,1974606167761195904
J21472-047,2MASS J21471744-0444406,21:47:17.45,-04:44:40.7,DR3,256.99410914157,5.37600904221639,DR3,86.8732333750088,DR3,-31.795,DR3,14.4926,DR3,11.3043,UCAC4,2669873515120908544
J21474+627,TYC 4266-736-1,21:47:24.79,+62:45:13.9,DR3,-173.42452989286,-10.6537621137904,DR3,24.9223799374614,DR3,-61.743,DR3,11.7164,DR3,9.9174,,2216420110788943744
J21478+502,Wolf 945,21:47:52.48,+50:14:47.7,DR3,693.779802042561,425.625397333983,DR3,48.5197877771901,DR3,-15.798,DR3,13.6359,DR3,10.9446,UCAC4,1980487077505535744
J21479+058,Ross 779,21:47:57.22,+05:49:21.6,DR3,325.641512606573,-322.432902687587,DR3,32.011367938319,DR3,-46.104,DR3,12.0393,DR3,9.9258,APASS9,2700078508285769088
J21481+014,LP 638-040,21:48:10.22,+01:26:42.5,DR3,224.044876262744,-32.776305266389,DR3,30.0585122981794,DR3,-22.962,DR3,14.19,DR3,11.4784,UCAC4,2693412169286681088
J21482+279,G 188-026,21:48:15.27,+27:55:42.0,DR3,-204.913034474079,-691.722236159204,DR3,59.4105672268392,DR3,-0.39,DR3,12.2725,DR3,9.9436,UCAC4,1800265817345116544
J21512+128,G 18-1,21:51:17.51,+12:50:30.7,DR3,666.998589913533,160.491562307421,DR3,42.1777881800523,DR3,-65.474,DR3,13.707,DR3,11.0118,UCAC4,1766511046596516608
J21516+592,TYC 3980-1081-1,21:51:38.32,+59:17:39.87,DR3,-79.19,10.517,DR2,123.0568,DR2,,DR3,10.8419,DR3,8.1987,UCAC4,2202703050388170880
J21518+136,LP 518-058,21:51:48.32,+13:36:15.2,DR3,191.409663589141,-89.3788298955033,DR3,55.4999122028601,DR3,-26.0,New14,14.1563,DR3,11.159,PS1,1768825106253209984
J21521+056,StKM 1-1950,21:52:10.39,+05:37:35.9,DR3,119.17,-150.29,HIP2,32.79,HIP2,-15.1,Shk12,12.3648,DR3,9.8261,UCAC4,2697021694162378880
J21521+274,G 188-028,21:52:11.78,+27:25:00.3,DR3,282.633323232923,-755.066817396443,DR3,40.3089526946538,DR3,-130.062,DR3,14.2961,DR3,11.5913,UCAC4,1799991798431932800
J21539+417,GJ 839,21:53:59.00,+41:46:44.5,DR3,384.927087253413,-360.603568886841,DR3,39.3116710544165,DR3,-48.993,DR3,10.5455,DR3,8.7495,UCAC4,1960390203963541760
J21566+197,Ross 263,21:56:37.93,+19:46:14.4,DR3,-87.1575222448494,-480.333906806659,DR3,45.1163395848212,DR3,-43.351,DR3,13.1745,DR3,10.568,UCAC4,1780624347783836032
J21569-019,LP 639-001,21:56:55.25,-01:54:09.3,DR3,1280.96988193101,612.106373091551,DR3,74.2200801831618,DR3,-59.532,DR3,14.9352,DR3,11.7147,SDSS9,2679694971455927296
J21574+081,Wolf 953,21:57:26.23,+08:08:13.9,DR3,373.798786984785,100.008207090103,DR3,47.7227297787332,DR3,-26.739,DR3,11.2556,DR3,9.08,APASS9,2724890053318383232
J21584+755,GJ 842.2,21:58:24.52,+75:35:20.6,DR3,231.353806324593,22.5783463547328,DR3,45.6642141074459,DR3,-18.014,DR3,10.7931,DR3,8.8234,PS1,2280191304155597184
J21585+612,LSPM J2158+6117,21:58:34.62,+61:17:06.0,DR3,807.952233879679,110.732070803786,DR3,53.6618277313838,DR3,-56.76,DR3,17.103,DR3,13.3679,PS1,2204001126955518592
J21593+418,G 215-030,21:59:21.92,+41:51:31.9,DR3,109.84569316011,-408.768036360524,DR3,48.6132604047398,DR3,-37.968,DR3,12.9878,DR3,10.4982,UCAC4,1959969434607205504
J22012+283,V374 Peg,22:01:13.12,+28:18:24.9,DR3,372.797304742305,42.7971464174591,DR3,109.854764457283,DR3,-6.438,DR3,12.2698,DR3,9.396,UCAC4,1893189736896880640
J22012+323,Wolf 1154 A,22:01:13.98,+32:23:12.9,DR3,118.458916009243,61.8235766424379,DR3,32.3437750352398,DR3,-23.413,DR3,12.4157,DR3,10.2725,UCAC4,1899518074852685440
J22018+164,Ross 265,22:01:49.06,+16:28:02.7,DR3,391.82,156.08,HIP2,61.79,HIP2,-15.68,EDR3,10.9085,DR3,8.5425,UCAC4,1775651840806925312
J22020-194,LP 819-017,22:02:00.79,-19:28:59.2,DR3,930.147966233581,74.014072461614,DR3,77.440219495995,DR3,-23.913,DR3,12.2729,DR3,9.6471,UCAC4,6823750688771587840
J22021+014,BD+00 4810,22:02:10.28,+01:24:00.8,DR3,-452.371844934021,-278.725246778663,DR3,94.5636665001753,DR3,17.993,DR3,9.3872,DR3,7.42,SDSS9,2683023811628007296
J22033+674,G 264-017,22:03:21.26,+67:29:59.8,DR3,531.310012701019,-296.356820801584,DR3,48.641364477452,DR3,-88.532,DR3,13.6542,DR3,11.0166,APASS9,2220012421430629632
J22035+036,2MASS J22033338+0340235,22:03:33.38,+03:40:23.5,DR3,2.71895748356966,-126.741390702869,DR3,45.9117056764917,DR3,13.938,DR3,14.501,DR3,11.5029,UCAC4,2683961454529115264
J22051+051,Wolf 983,22:05:06.80,+05:08:11.9,DR3,458.177068181,141.383928377043,DR3,37.2374233449596,DR3,-9.407,DR3,13.8484,DR3,11.1343,UCAC4,2696230389387273088
J22057+656,G 264-18 A,22:05:45.36,+65:38:55.5,DR3,-315.372400327436,212.12824307819,DR3,42.6087468975753,DR3,-46.76,DR3,11.9279,DR3,9.7874,UCAC4,2218502551448745088
J22058-119,BD-12 6174,22:05:51.30,-11:54:51.2,DR3,-276.637482587553,-159.371541840375,DR2,38.6156607520575,DR2,18.52,DR3,10.3384,DR3,8.423,UCAC4,2613420563766963200
J22060+393,G 189-001,22:06:00.67,+39:18:02.9,DR3,69.1161236008761,-459.052601915172,DR3,49.0544161406376,DR3,-17.824,DR3,13.0008,DR3,10.4814,UCAC4,1956328333130770048
J22063+173,Ross 268,22:06:22.62,+17:22:20.8,DR3,361.913837398795,84.1080447284498,DR3,56.762541415224,DR3,-35.737,DR3,13.3651,DR3,10.6217,UCAC4,1776179945695834368
J22067+034,Wolf 990,22:06:46.36,+03:25:03.9,DR3,470.951667441881,-319.854687580661,DR3,56.5892117683966,DR3,-38.486,DR3,13.8814,DR3,11.0564,UCAC4,2683714304930755712
J22088+117,2MASS J22085034+1144131,22:08:50.34,+11:44:13.2,DR3,90.1042437715152,-51.5753977219965,DR3,26.7466239855341,DR3,-8.92,Jeff18,14.8038,DR3,11.7418,UCAC4,2727844441062478464
J22095+118,LP 519-038,22:09:31.68,+11:52:53.6,DR3,166.017355515033,-125.563996976828,DR3,25.0686629079757,DR3,-24.401,DR3,13.8787,DR3,11.4269,UCAC4,2727847361640234752
J22096-046,BD-05 5715,22:09:40.34,-04:38:26.7,DR3,1132.58326545284,-22.1573065256557,DR3,113.444721507213,DR3,-15.612,DR3,10.6117,DR3,8.07,UCAC4,2627117287488522240
J22097+410,G 214-012,22:09:43.05,+41:02:05.6,DR3,421.554007760629,240.688517406773,DR3,43.3278218869756,DR3,-90.672,DR3,12.826,DR3,10.2832,UCAC4,1956721064938340224
J22102+587,UCAC4 744-073158,22:10:15.14,+58:42:22.2,DR3,21.2343257630823,-20.9045673805067,DR3,23.5386518641442,DR3,-24.697,DR3,13.631396,DR3,11.327153,UCAC4,2199658670194983040
J22107+079,Wolf 1003 A,22:10:44.70,+07:54:32.7,DR3,254.770024286396,13.2260508904253,DR3,31.0038998495842,DR3,-5.6,Dy54,11.2048,DR3,9.2164,UCAC4,2722006206116795008
J22112+410,G 214-014,22:11:16.95,+41:00:54.8,DR3,-210.735486639924,232.506736716475,DR3,42.2035680457628,DR3,8.72,DR3,11.3256,DR3,9.4222,UCAC4,1958031442283263616
J22112-025,G 27-17,22:11:13.49,-02:32:37.1,DR3,427.397644742539,-71.3249123184783,DR3,44.5801916155367,DR3,-24.007,DR3,12.4069,DR3,10.0963,UCAC4,2676023495972445184
J22114+409,1RXS J221124.3+410000,22:11:24.16,+40:59:58.7,DR3,-91.3729749620637,67.118562214767,DR3,78.8762179539726,DR3,-17.452,DR3,15.3925,DR3,11.8623,UCAC4,1958030617647715328
J22115+184,Ross 271,22:11:30.09,+18:25:34.3,DR3,329.059344381522,180.634183897116,DR3,85.405993274552,DR3,-52.008,DR3,10.4695,DR3,8.1615,UCAC4,1776317182780536064
J22117-207,WT 2221,22:11:42.10,-20:44:18.3,DR3,146.521931457323,-64.5234125095064,DR3,24.1520650895306,DR3,-20.749,DR3,13.9843,DR3,11.2958,UCAC4,6820341000133968768
J22125+085,Wolf 1014,22:12:35.94,+08:33:11.6,DR3,106.380051830958,-671.154103534374,DR3,62.8784528136804,DR3,8.191,DR3,12.2297,DR3,9.7698,UCAC4,2723557788822526720
J22129+550,LF 4 +54 152,22:12:56.82,+55:04:50.1,DR3,-100.457917710033,42.6359009181192,DR3,18.3850308366041,DR3,,,11.053,DR3,9.3196,UCAC4,2005884146848632192
J22134-147,Wolf 1556,22:13:28.80,-14:44:54.5,DR3,-303.96017473225,-272.500189097546,DR3,31.9393045276031,DR3,49.424,DR3,13.5582,DR3,11.0021,UCAC4,2599823487582145024
J22135+259,LP 399-165,22:13:35.69,+25:58:10.5,DR3,173.886708221547,-146.250087540628,DR3,48.2655273509282,DR3,-19.472,DR3,13.9226,DR3,11.169,UCAC4,1880064759219905792
J22137-176,LP 819-052,22:13:42.86,-17:41:08.7,DR3,856.646093033206,-306.696327856825,DR3,97.6762143876424,DR3,-22.871,DR3,13.8829,DR3,10.7866,UCAC4,6825822095663585536
J22138+052,Wolf 1019,22:13:53.33,+05:16:35.5,DR3,184.983486869602,-40.9436168324805,DR3,38.6079703575707,DR3,1.583,DR3,12.0872,DR3,9.9281,UCAC4,2708264509793292544
J22142+255,2MASS J22141765+2534066,22:14:17.69,+25:34:06.4,DR3,160.283267331837,-45.7181294874109,DR3,24.251921954541,DR3,-17.26,DR3,14.7471,DR3,11.8971,UCAC4,1879665881313941760
J22154+662,G 264-022,22:15:26.15,+66:13:27.7,DR3,3.85932731045757,208.890181503901,DR3,55.8339327981965,DR3,-0.112,DR3,13.1106,DR3,10.4171,UCAC4,2218904319868065408
J22160+546,G 232-062,22:16:02.60,+54:39:59.4,DR3,210.828702389161,67.4312819387511,DR3,45.6252626946459,DR3,-8.498,DR3,14.3502,DR3,11.4986,UCAC4,2005804153064109056
J22163+709,LP 48-567,22:16:20.22,+70:56:39.8,DR3,862.829600435165,-40.692324974878,DR3,43.7863901481294,DR3,-4.867,DR3,12.3603,DR3,10.1482,UCAC4,2229668951018122112
J22173-088N,FG Aqr A,22:17:18.97,-08:48:12.3,DR3,-462.214530864671,-288.048654908512,DR3,90.4892867184417,DR3,35.64,DR3,13.8158,DR3,10.82,UCAC4,2616132101175106816
J22173-088S,Wolf 1561 B,22:17:18.70,-08:48:19.3,DR3,-495.518716741889,-251.399994588672,DR3,89.7340049463157,DR3,34.591,DR3,14.7683,DR3,11.4316,PS1,2616132101175335936
J22176+565,2MASS J22173704+5633100,22:17:37.03,+56:33:09.8,DR3,93.8635946597067,78.6634463070228,DR3,18.3225184503842,DR3,-13.736,DR3,12.3975,DR3,10.3297,UCAC4,2006291172301865984
J22202+067,Wolf 1034,22:20:13.26,+06:43:32.0,DR3,284.61789048864,280.852653630995,DR3,55.3893110490486,DR3,-36.738,DR3,13.5669,DR3,11.0314,APASS9,2708839657453920256
J22212+377,LSPM J2221+3744A,22:21:12.85,+37:44:49.4,DR3,159.360654914588,45.0941526770217,DR3,25.6522776525101,DR3,-3.667,DR3,13.3005,DR3,10.6773,UCAC4,1906990222734672384
J22228+280,G 127-022,22:22:50.86,+28:01:47.5,DR3,396.727709249224,-69.1960343558343,DR3,35.3137877964803,DR3,-51.009,DR3,14.2959,DR3,11.4871,UCAC4,1881898955069713024
J22231-176,LP 820-012,22:23:07.00,-17:36:26.3,DR3,308.71178080407,-718.387215806144,DR3,138.228001326218,DR3,-3.306,DR3,13.5313,DR3,10.2278,UCAC4,2595284016771502080
J22234+324,Wolf 1225 A,22:23:29.13,+32:27:33.9,DR3,243.55249841787,-251.907065384332,DR3,65.6466862023757,DR3,-20.715,DR3,11.2816,DR3,8.7286,UCAC4,1901773448080491392
J22249+520,G 232-069,22:24:55.92,+52:00:18.7,DR3,233.154656478169,431.983091713921,DR3,63.7726767635636,DR3,10.8,DR3,15.2075,DR3,12.0419,PS1,2001345397199713152
J22250+356,1RXS J222501.1+354008,22:25:01.73,+35:40:07.7,DR3,-58.1765904408657,-152.309334706682,DR3,52.0539719026859,DR3,4.61,DR3,12.3283,DR3,10.0031,UCAC4,1905816425352678656
J22252+594,G 232-070,22:25:17.07,+59:24:49.8,DR3,122.084373651579,-310.129056122368,DR3,46.9404796870141,DR3,3.719,DR3,13.1814,DR3,10.4465,UCAC4,2200501793758177152
J22262+030,Wolf 1201,22:26:15.77,+03:00:18.5,DR3,-493.620596464299,-451.241822913088,DR3,42.6419308740958,DR3,-1.607,DR3,14.0062,DR3,11.2514,UCAC4,2703757302393547392
J22264+583,2MASS J22262498+5823051,22:26:24.99,+58:23:05.2,DR3,-125.713635326914,-76.7544256977791,DR3,38.7190532821336,DR3,-7.981,DR3,13.5928,DR3,11.0291,UCAC4,2200076690774871040
J22270+068,G 18-49,22:27:02.81,+06:49:32.6,DR3,183.139259992144,-35.0871944839262,DR3,72.6815389063233,DR3,-6.492,DR3,13.5059,DR3,10.697,UCAC4,2710189960812052736
J22279+576,HD 239960A,22:27:59.55,+57:41:42.1,DR3,-725.226706090264,-223.460561172096,DR2,249.392629348479,DR2,-29.0,PMSU,9.9497,DR3,7.3118,UCAC4,2007876324466455040
J22287+189,LP 460-060,22:28:45.94,+18:55:54.1,DR3,167.198290202799,-127.83521957238,DR3,44.9088856903147,DR3,-46.816,DR3,10.9801,DR3,9.0465,UCAC4,2738145555048846080
J22289-134,LP 760-003,22:28:54.35,-13:25:19.5,DR3,-328.069872435651,-1044.87144584699,DR3,91.8381969910692,DR3,5.5,Haw96,17.4616,DR3,13.0904,PS1,2601148128510120576
J22290+016,LP 640-074,22:29:05.86,+01:39:48.2,DR3,40.8652017037501,-195.854497826793,DR3,45.0253854075644,DR3,-16.456,DR3,10.7487,DR3,8.8292,UCAC4,2702655587447223168
J22298+414,G 215-050,22:29:48.99,+41:28:48.6,DR3,1192.25164396467,450.229924550771,DR3,71.1105672176569,DR3,1.871,DR3,13.5077,DR3,10.6073,PS1,1909518584084205312
J22300+488,PM J22300+4851A,22:30:04.22,+48:51:34.8,DR3,-73.6305733982189,-61.8564854214625,DR3,29.8458929673827,DR3,-2.96,Jeff18,14.4204,DR3,11.5921,APASS9,1987854316497211776
J22330+093,BD+08 4887,22:33:02.23,+09:22:40.7,DR3,538.17968242506,141.148799627902,DR3,77.0346120055699,DR3,-6.372,DR3,10.6205,DR3,8.5116,UCAC4,2717105133036645760
J22333-096,StKM 1-2018A,22:33:22.60,-09:36:53.6,DR3,158.883150331716,-1.78788126524206,DR3,38.3401722510152,DR3,-19.271,DR3,13.1181,DR3,10.4916,SDSS9,2609049322146670208
J22347+040,LP 580-033,22:34:46.21,+04:02:37.7,DR3,-95.9356035194441,128.873875735268,DR3,59.4970110793874,DR3,-1.852,DR3,12.9395,DR3,10.4622,PS1,2705611005983192320
J22348-010,LP 640-043,22:34:53.68,-01:04:58.0,DR3,1097.04578409991,218.543592199756,DR3,45.0906490041694,DR3,-12.9,Haw96,15.1144,DR3,12.1333,SDSS9,2629732510254843136
J22353+746,G 242-003,22:35:19.77,+74:41:18.5,DR3,242.60857825472,100.581532310097,DR3,25.4553640299286,DR3,-6.295,DR3,11.5242,DR3,9.6573,UCAC4,2279525756023441664
J22361-008,HD 214100,22:36:09.69,-00:50:29.8,DR3,55.9037403429994,-630.314778229697,DR3,60.3836155718207,DR3,9.727,DR3,10.2503,DR3,8.2874,UCAC4,2653762573103102592
J22373+299,LP 344-027,22:37:23.08,+29:59:09.2,DR3,202.096841250614,-220.633527017203,DR3,28.1120745095867,DR3,-38.665,DR3,12.5116,DR3,10.3408,UCAC4,1888358963841496320
J22374+395,BD+38 4818,22:37:29.92,+39:22:51.7,DR3,-63.5036134317712,-359.463263821546,DR3,46.8867238143261,DR3,-57.279,EDR3,9.6131,DR3,7.8338,UCAC4,1908305169922494208
J22385-152,EZ Aqr,22:38:33.61,-15:17:59.4,DR3,2307.5,2293.6,Gall15,289.5,vAl95,-37.4,PMSU,12.597,DR3,8.779,UCAC4,2596740426913080576
J22387+252,G 127-042,22:38:44.32,+25:13:30.5,DR3,284.845146909685,-1.81583005290738,DR3,32.9366225075273,DR3,-9.041,DR3,13.9769,DR3,11.384,PS1,1877530526652674304
J22387-206N,FL Aqr,22:38:45.28,-20:36:51.8,DR3,424.58978300904,-66.9826330265807,DR3,112.986657816422,DR3,-5.947,DR3,11.726,DR3,9.0066,UCAC4,2400808245117576704
J22387-206S,FK Aqr,22:38:45.57,-20:37:16.1,DR3,449.206795800205,-79.0459311324817,DR3,112.385923576491,DR3,-28.5,PMSU,9.3481,DR3,7.0828,PS1,2400808142038361088
J22406+445,G 216-011,22:40:41.82,+44:35:47.3,DR3,477.812492210262,-21.6254158902407,DR3,27.5056154574492,DR3,27.401,DR3,13.4107,DR3,10.7989,PS1,1982273405932339584
J22415+188,BD+18 5029,22:41:35.02,+18:49:27.4,DR3,253.14602697906,89.5701189825533,DR3,32.3544507806368,DR3,-15.484,DR3,10.9313,DR3,9.1003,UCAC4,2833244072377840640
J22415+260,2MASS J22413577+2602128,22:41:35.78,+26:02:12.9,DR3,-20.7484317506628,59.537664601507,DR3,33.0044390180577,DR3,6.7,Z21,13.2047,DR3,10.6126,UCAC4,1877862506152977792
J22426+176,GJ 1271,22:42:38.75,+17:40:09.3,DR3,1102.4027518702,518.142483382897,DR3,50.4653372930926,DR3,-13.269,DR3,12.0024,DR3,9.5815,SDSS9,2832827391830929920
J22433+221,G 127-050,22:43:23.20,+22:08:18.0,DR3,390.101245518211,2.29189303330155,DR3,50.6214784026748,DR3,-10.813,DR3,15.2549,DR3,12.0571,UCAC4,2836510961942677376
J22437+192,RX J2243.7+1916,22:43:43.78,+19:16:54.0,DR3,-45.3018051790348,-96.3546914612517,DR3,26.5928621413379,DR3,11.995,DR3,13.3225,DR3,10.8159,UCAC4,2833639793484485504
J22440+405,TYC 3218-907-1,22:44:04.61,+40:30:00.3,DR3,-71.2070601336151,-112.651376295859,DR3,46.641530132094,DR3,10.607,DR3,11.5795,DR3,9.5015,UCAC4,1932297578791924992
J22441+405,TYC 3218-905-1,22:44:06.26,+40:30:00.2,DR3,-75.2676922534384,-126.264957985063,DR3,46.6354333870471,DR3,12.063,DR3,11.5708,DR3,9.4968,UCAC4,1932297578791925760
J22457+016,LP  641-4,22:45:46.27,+01:41:23.0,DR3,202.2677471901,-58.2202233649049,DR3,33.6510427243791,DR3,-25.522,DR3,12.2111,DR3,10.177,UCAC4,2656072582608536320
J22464-066,LP 701-007,22:46:26.35,-06:39:26.4,DR3,694.929661412599,-539.745543893409,DR3,50.3453825212198,DR3,4.469,DR3,16.2419,DR3,12.8235,PS1,2611463952760479232
J22468+443,EV Lac,22:46:49.73,+44:20:02.4,DR3,-706.215810975072,-458.919627416152,DR3,197.957300946756,DR3,-0.232,DR3,10.5221,DR3,7.792,UCAC4,1934263333784036736
J22476+184,LP 461-011,22:47:38.92,+18:26:37.2,DR3,384.489503717147,199.213243138512,DR3,36.9364176808609,DR3,-19.035,DR3,13.2666,DR3,10.6938,UCAC4,2833336809311479936
J22479+318,LP 344-044,22:47:54.09,+31:52:15.6,DR3,462.613981379009,177.753363960447,DR3,53.9101912037573,DR3,-0.756,DR3,13.1486,DR3,10.6182,UCAC4,1890425839540910848
J22489+183,2MASS J22485459+1819592,22:48:54.59,+18:19:59.0,DR3,-21.7997377570906,-128.375488648215,DR3,53.2301085134935,DR3,8.027,DR3,14.7414,DR3,11.7606,UCAC4,2830318679957189632
J22503-070,BD-07 5871,22:50:19.42,-07:05:24.4,DR3,-106.572322667633,103.75824912055,DR3,68.9302811837284,DR3,-5.949,DR3,10.0931,DR3,8.1656,SDSS9,2611163717366876544
J22506+348,GJ 1274,22:50:37.70,+34:51:21.8,DR3,840.166193578261,312.27406446444,DR3,51.7718231139707,DR3,10.128,DR3,11.954,DR3,9.7158,UCAC4,1891459758430361088
J22507+286,LP 344-047,22:50:45.53,+28:36:08.5,DR3,193.051953450158,-49.2396776453154,DR3,43.4706814717552,DR3,11.682,DR3,12.7493,DR3,10.3027,UCAC4,1884530361273768064
J22509+499,2MASS J22505505+4959132,22:50:55.08,+49:59:13.3,DR3,123.504029612734,-4.7827259339438,DR3,34.2264611989339,DR3,-17.69,Jeff18,14.7151,DR3,11.6675,APASS9,1988592986456983168
J22518+317,GT Peg,22:51:53.54,+31:45:15.2,DR3,523.799721333241,-48.3199531046876,DR3,66.2051942738579,DR3,-3.101,DR3,11.8757,DR3,9.3365,UCAC4,1889703529122914560
J22524+099,G  28-21,22:52:29.75,+09:54:04.2,DR3,521.513451978697,43.7757112612765,aDR3,36.55806000608,aDR3,-11.0,PMSU,13.8382,DR3,11.2233,UCAC4,2717948767692845568
J22526+750,NLTT 55174,22:52:39.70,+75:04:18.8,DR3,123.285900553739,-132.045564989627,DR3,66.7607914912608,DR3,-20.403,DR3,14.0096,DR3,10.9549,UCAC4,2232966828771055744
J22532-142,IL Aqr,22:53:16.73,-14:15:49.3,DR3,957.714731289422,-673.601236480974,DR3,214.037988874316,DR3,-2.086,DR3,10.453,DR3,7.6437,UCAC4,2603090003484152064
J22543+609,Ross 226,22:54:21.50,+60:59:43.6,DR3,-705.485376802003,-132.513661082112,DR3,56.1225827579806,DR3,-30.669,DR3,13.0277,DR3,10.4265,UCAC4,2014653404891943936
J22547-054,G 156-063,22:54:46.48,-05:28:26.4,DR3,615.0,334.9,PPMXL,39.91,Wein16,-12.2,Haw96,14.1442,DR3,11.3238,SDSS9,2611991683981680896
J22559+057,LP  581-36,22:55:56.82,+05:45:18.3,DR3,355.829183050077,-268.963489454757,DR3,40.3474353466099,DR3,9.478,DR3,11.4593,DR3,9.3972,UCAC4,2711324381934051200
J22559+178,StKM 1-2065,22:55:59.85,+17:48:39.8,DR3,24.5681060685006,-110.094884606992,DR3,59.0633363371333,DR3,-32.002,DR3,10.7087,DR3,8.6364,UCAC4,2830099469122381056
J22565+165,HD 216899,22:56:34.80,+16:33:12.4,DR3,-1034.73341137994,-284.130867124812,DR3,145.623410104997,DR3,-27.866,DR3,8.8986,DR3,6.7478,PS1,2828928008202069376
J22576+373,G 189-53A,22:57:40.94,+37:19:23.6,DR3,-548.053379629685,-364.91355966299,DR3,42.974274838648,DR3,-61.879,DR3,13.2201,DR3,10.6695,UCAC4,1928108370769224576
J23028+436,LSPM J2302+4338,23:02:52.49,+43:38:15.6,DR3,-137.605011990609,-4.81680937574445,DR3,77.4765187590784,DR3,-3.13,DR3,14.1326,DR3,11.124,UCAC4,1934862945577481344
J23036+097,2MASS J23033745+0942585,23:03:37.45,+09:42:58.4,DR3,98.4690513354742,42.1261874753987,DR3,23.1508041837923,DR3,-7.685,DR3,14.213,DR3,11.6066,SDSS9,2715109652575617024
J23045+667,BD+65 1846,23:04:30.21,+66:45:51.8,DR3,305.080015483684,-79.8264171726757,DR3,49.2046207397376,DR3,6.561,DR3,10.0926,DR3,8.2775,APASS9,2212272649844661504
J23051+452,LSPM J2305+4517,23:05:08.71,+45:17:31.8,DR3,185.727585642033,70.911405000854,DR3,22.1018948703643,DR3,-0.4,Z21,13.7009,DR3,11.0101,UCAC4,1935209944575937024
J23051+519,2MASS J23050631+5159133,23:05:06.34,+51:59:13.1,DR3,74.8187503653828,-96.3110452785217,DR3,24.8283335347897,DR3,-8.871,DR3,13.847,DR3,11.2723,UCAC4,1995173563548288512
J23060+639,MCC 858,23:06:04.85,+63:55:34.4,DR3,173.603257515599,-59.0774186134668,DR3,41.6160664374059,DR3,-25.153,DR3,11.1194,DR3,9.1698,UCAC4,2207738916728293888
